participant,trial_index,condition,level,sequence,quiz_name,event_index,target_note,target_note_name,target_finger,target_hand,timed_out,actual_note,key_correct,actual_finger,finger_correct,target_finger_probability,manually_corrected,rt_s,p_L1,p_L2,p_L3,p_L4,p_L5,p_R1,p_R2,p_R3,p_R4,p_R5
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,13,67,G4,R2,R,False,67,True,R2,True,0.8253281322858744,False,0.8416569232940674,5.954072449000452e-05,0.00046990271372634627,6.055404804484552e-05,4.321213745258571e-06,7.594862162803285e-08,0.09891611288848987,0.8253281322858744,0.06911563996960174,0.005561017212196421,0.0004847029952097733
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,14,62,D4,R2,R,False,62,True,R2,True,0.8075209748636742,False,0.7974710464477539,0.00048189202143006816,0.06983731141979416,0.007492998339856094,0.0004935994255554648,1.2450045889468104e-05,0.03291633469420223,0.8075209748636742,0.07325665007790366,0.0077987934031279,0.0001889957085665896
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,15,55,G3,L1,L,False,55,True,L1,True,0.9537095654325103,False,0.8713748455047607,0.9537095654325103,0.04397635227895316,0.0020144761498676047,0.0002516689328719432,1.5304003568764656e-05,2.8961787210053097e-05,3.215923183582686e-06,3.7087673039578455e-07,7.487872047215151e-08,9.736383495219869e-09
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,16,57,A3,R3,R,False,57,True,R3,False,0.3621193961934315,False,0.824397087097168,0.08452211096695587,0.10126862599998515,0.020920561629012884,0.005550097416560753,0.0014536802924560303,0.08414204522056495,0.12543623045123867,0.3621193961934315,0.18994608475530436,0.02464116707448987
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,17,62,D4,L1,L,False,62,True,L1,True,0.9270623811562082,False,0.9466822147369385,0.9270623811562082,0.029644940432868985,0.001732025387268327,0.0001997460374277171,1.962975930828475e-05,0.03536304251496756,0.0049002756949484,0.0009132838649568164,0.00014504539273742215,1.962975930828475e-05
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,18,55,G3,L3,L,False,55,True,L3,True,0.6567163243464653,False,0.8448989391326904,0.0010296972721207808,0.12398478696383752,0.6567163243464653,0.20587149244263572,0.012395896653189454,1.4505618340442841e-06,2.766526391587388e-07,6.297656726337634e-08,1.0409956552648065e-08,1.7207542445877438e-09
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,19,53,F3,L5,L,False,53,True,L5,True,0.9729810834235926,False,0.7512991428375244,4.994947055835289e-05,0.0003756466362732101,0.0020509717300476,0.024541477382345384,0.9729810834235926,7.145482142595389e-07,1.1861408006715937e-07,3.1686008096142216e-08,5.451414947996856e-09,1.0574657021576298e-09
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,20,62,D4,R5,R,False,62,True,R4,False,0.11264982334628998,False,1.1266942024230957,0.00102730658865019,0.001982352158961185,0.00012546657365220516,1.233005006629591e-05,1.0325581642648887e-06,0.0025200634977172094,0.019703235601936764,0.4051608297256284,0.4568175598989335,0.11264982334628998
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,21,67,G4,R1,R,False,67,True,R1,True,0.9827325199081804,False,1.0535757541656494,6.590392006006941e-08,6.4614098382073615e-09,1.5933640488843644e-09,3.9291873690858885e-10,6.759965058496332e-11,0.9827325199081804,0.013603634194483431,0.0027465263759392346,0.0007049255935719979,0.00021231950861265932
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,22,57,A3,R3,R,False,57,True,R3,True,0.5279283634239808,False,1.0070810317993164,0.033961940373011375,0.011347081782200796,0.002201107403989518,0.00024388965225675635,3.0469186009475044e-05,0.011267064082955783,0.3024225065871887,0.5279283634239808,0.1065868983259187,0.0040106791824880495
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,23,48,C3,L1,L,False,48,True,L1,True,0.9320650157340791,False,1.2397167682647705,0.9320650157340791,0.05445651926647651,0.010149278016959964,0.002604921581350588,0.0007242653643709829,2.0591580925010172e-11,1.1030546829166982e-11,4.223517909303363e-12,7.87153825630524e-13,1.301156522360941e-13
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,24,65,F4,R3,R,False,65,True,R2,True,0.44892623305610474,False,1.106928825378418,0.0002533099560470135,0.00019144754632919735,9.531612077951548e-06,1.3515908096209062e-06,1.7745064783790708e-07,0.026228814135237623,0.44892623305610474,0.44892623305610474,0.07129730884584616,0.004165592750795259
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,25,67,G4,R1,R,False,67,True,R1,True,0.9292205337116715,False,0.8932781219482422,2.6029491151435576e-07,3.8781474679810075e-08,1.0782696527568283e-08,2.454548112079807e-09,5.157890968457039e-10,0.9292205337116715,0.05696471937914989,0.010200452866083561,0.0027249010565696553,0.0008890801571056503
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,26,59,B3,R4,R,False,59,True,R3,True,0.41304969222412924,False,1.0484228134155273,0.005688950153671636,0.004151907660608403,0.00047881925349852297,6.744572395439544e-05,8.426008605509636e-06,0.0035380223253486825,0.053708319008634105,0.48471830408483707,0.41304969222412924,0.03459011355671236
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,27,57,A3,L5,L,False,57,True,L5,True,0.9681922188552026,False,1.3192389011383057,5.840299327552375e-05,0.0005285129765269384,0.002957897600625554,0.027892077427491457,0.9681922188552026,0.00013212457418355206,0.00015809338768921845,5.815930711600986e-05,1.897620678122999e-05,3.5366711079638484e-06
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,28,60,C4,L2,L,False,60,True,L2,True,0.8763826178298568,False,0.8504409790039062,0.003653928075244971,0.8763826178298568,0.0600875565243981,0.002653296353375663,9.983891657036357e-05,0.013495629903231932,0.03168371333457358,0.009168766604730648,0.002353262760475984,0.0004213896975420015
P02,13,B,gamma,1799551287-γ-7,P02-T13-Bγ,29,57,A3,R3,R,False,57,True,R3,True,0.6774399912201307,False,1.2649672031402588,0.026524638899423744,0.024491374026044073,0.0011256053445506942,0.00016502158012226336,3.6089246984102644e-05,0.0037735731295657376,0.08489372475921783,0.6774399912201307,0.17387227448596881,0.0076777073079919884
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,0,60,C4,L3,L,False,60,True,R2,False,0.18016933061262022,False,1.5883588790893555,0.0019374720852686769,0.08489019766274326,0.18016933061262022,0.04537391967916875,0.004982186094310929,0.01644859161596894,0.45884075029271915,0.18151869101551854,0.024565883461324392,0.001272977480357204
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,1,59,B3,L4,L,False,59,True,L4,True,0.7163429649223014,False,0.7132577896118164,0.00018687986454827237,0.017811406899108824,0.13895623863041093,0.7163429649223014,0.12661927277955987,3.93995527357538e-05,3.252192029332264e-05,9.79541415261877e-06,1.3256651487645858e-06,1.943517402624546e-07
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,2,64,E4,R1,R,False,64,True,R1,True,0.8387977847905207,False,0.7827777862548828,0.00029125501302281257,0.005788462806731307,0.0007961001042771554,6.938876293776893e-05,2.0538681899567195e-06,0.8387977847905207,0.14431085065936158,0.008775551866094258,0.0010963315567908216,7.222057207351144e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,3,65,F4,R2,R,False,65,True,R2,True,0.8778633241456663,False,0.5078699588775635,2.762468579315298e-05,1.790797587545224e-05,1.9842602868765905e-06,3.1513511148792025e-07,5.2485300959169594e-08,0.07238384039964611,0.8778633241456663,0.04548992688287805,0.003809473209125354,0.0004055508203163181
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,4,64,E4,R3,R,False,64,True,R3,True,0.4751022863799059,False,0.6549780368804932,9.654327760808237e-05,0.0001156328470568108,1.276133127936228e-05,1.7754496346114149e-06,2.1853216737753189e-07,0.020979171676258655,0.38898085271689137,0.4751022863799059,0.11256491985674266,0.0021458379324551884
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,5,62,D4,R2,R,False,62,True,R2,True,0.6448965085085131,False,0.6111741065979004,0.0008799597167386081,0.002482062460849012,0.0003227393821039305,3.8738933618716036e-05,3.2441232572332453e-06,0.02311372175592758,0.6448965085085131,0.28977068013094315,0.03620111255768629,0.002291232430362362
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,6,64,E4,R4,R,False,64,True,R3,False,0.33616092323139485,False,0.5775630474090576,0.00010639576668603837,0.00029439286987428744,4.3178611240965854e-05,5.39431306477396e-06,5.512385351179982e-07,0.009931918669784106,0.11471638562889745,0.5014931676584858,0.33616092323139485,0.03724769201203661
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,7,60,C4,L3,L,False,60,True,L3,True,0.6963340111216861,False,0.7224152088165283,0.0004256360869665609,0.22558775078120719,0.6963340111216861,0.06069306531130292,0.0016583604710414409,0.003352188977508256,0.008898025927669051,0.002283774247948425,0.0006878595847962076,7.932748987381407e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,8,59,B3,L2,L,False,59,True,L2,True,0.9445716043207437,False,0.6531970500946045,0.0068945517340981205,0.9445716043207437,0.043411808786376495,0.0016335106894778029,0.00010338778017142622,0.0010324493077038116,0.001700175525366934,0.000532981532277357,0.00010760711552225448,1.1923208262126327e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,9,62,D4,R5,R,False,62,True,R4,True,0.4207661580918506,False,0.7437009811401367,0.0005387592118025618,0.0030712272438129483,0.00016564260979614183,1.0911666242869325e-05,4.629355267769304e-07,0.010818689874155643,0.02209890468033272,0.12176308559462912,0.4207661580918506,0.4207661580918506
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,10,64,E4,R4,R,False,64,True,R3,False,0.3080029697389177,False,0.6310267448425293,0.00019110087568502927,0.00013671038415219474,1.1915793486399832e-05,1.6784398545155555e-06,1.1507913048383385e-07,0.029081709147872562,0.19836513031363165,0.4241594411253912,0.3080029697389177,0.0400492291018783
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,11,60,C4,L2,L,False,60,True,R2,False,0.05925398848858917,False,0.8303530216217041,0.0075317038244729064,0.05925398848858917,0.0037502897138046026,0.0004685244897517699,3.086393570515363e-05,0.026572506528259716,0.7664987703056819,0.12173336181406821,0.01348844096706349,0.0006715499326030868
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,12,59,B3,L3,L,False,59,True,L3,True,0.6711280608114105,False,0.5775101184844971,0.001114978331031008,0.25654260367980747,0.6711280608114105,0.06336806129511495,0.001731451318850743,0.002118033258612025,0.0035571510920601253,0.0003638403776186779,7.05777718376052e-05,5.242063656773782e-06
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,13,62,D4,R1,R,False,60,False,R1,True,0.5941559257476579,False,0.5440390110015869,0.0004048954605347821,0.27114179374165986,0.06325295122316604,0.005738178274480667,0.00019150177263472148,0.5941559257476579,0.05838983323130114,0.005972357772316166,0.0007168718294641652,3.569094678452807e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,14,64,E4,R2,R,False,64,True,R2,True,0.6856082331945698,False,0.5734238624572754,0.00015764994081925447,0.0005298473181949658,6.927344577656578e-05,7.085579447707822e-06,4.3087452995107047e-07,0.04339335748081326,0.6856082331945698,0.24233144001210785,0.02685108892383399,0.0010515932299066078
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,15,62,D4,R1,R,False,62,True,R1,True,0.8659206235678302,False,0.7109131813049316,0.0009472587482941812,0.004369108119085245,0.0005292963720748772,5.41386595350908e-05,3.426531498596423e-06,0.8659206235678302,0.11718961285097658,0.009813836186041433,0.001131781846002947,4.0917118660828574e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,16,64,E4,R2,R,False,64,True,R2,True,0.8297554385888838,False,0.7183010578155518,0.0002488550267385973,0.0006183834446798027,9.082061379831902e-05,1.0901346176622298e-05,5.879497958428787e-07,0.07705957936678705,0.8297554385888838,0.08487087680396685,0.007107360982402068,0.0002371958767711925
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,17,65,F4,R1,R,False,65,True,R1,True,0.7854272266962077,False,0.7431662082672119,4.275082452935655e-05,8.940621239387713e-05,1.1634596153787144e-05,1.3965195234122004e-06,9.574978336316947e-08,0.7854272266962077,0.20158836224432533,0.011316114904706636,0.0014137246363085413,0.00010928761606813006
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,18,64,E4,R2,R,False,64,True,R2,True,0.8313412753793996,False,0.5366408824920654,0.0001774469474227408,0.0006181905729472094,8.39982251868209e-05,1.0082443761246165e-05,6.13114036536618e-07,0.05819021239772317,0.8313412753793996,0.09978724713258073,0.00942193414640285,0.0003689996405392858
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,19,62,D4,R1,R,False,62,True,R1,True,0.7722469205430424,False,0.8313770294189453,0.0007136048255621298,0.0038178613973190076,0.0005113527285086521,5.665949735595574e-05,4.043293663747698e-06,0.7722469205430424,0.20629441431146367,0.014721431307657148,0.0015672215593350877,6.64905360921458e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,20,57,A3,L3,L,False,57,True,L3,True,0.739146340420731,False,0.6686172485351562,0.0007195202473307045,0.14330972453661117,0.739146340420731,0.11278641825461304,0.0027422605679226705,0.0010784931542403252,0.0001874010935661898,2.5361980076631254e-05,4.192307109765171e-06,2.8743779862890486e-07
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,21,59,B3,L2,L,False,59,True,L2,True,0.9281267756431281,False,0.5837650299072266,0.008963567759182925,0.9281267756431281,0.05005729929262416,0.002699774727148724,0.00011453994354972003,0.007817706139167054,0.0018097131193881874,0.0003510482274333026,5.5752575920353986e-05,3.822572457325315e-06
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,22,64,E4,R5,R,False,64,True,R3,False,0.1598333882242124,False,0.750342845916748,0.00038060837143244367,0.0015436225342542991,9.018717456161792e-05,6.435871274420456e-06,1.5596669752331265e-07,0.013401102598613787,0.0842789347197586,0.3702327822695974,0.3702327822695974,0.1598333882242124
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,23,65,F4,R4,R,False,65,True,R3,False,0.30448704221857675,False,0.7358119487762451,2.9188217750444407e-05,3.911021988364059e-05,4.00035781526842e-06,2.8547061237736517e-07,2.296885321043098e-08,0.015714447181390173,0.25946674184725277,0.37190131318980174,0.30448704221857675,0.048357848328063655
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,24,60,C4,L2,L,False,60,True,L2,True,0.8658230602955475,False,1.0551979541778564,0.00803398420022328,0.8658230602955475,0.08175120660161114,0.003201695679561119,7.758979015017228e-05,0.015080411178053562,0.02365750898798099,0.0019034738698464795,0.00043330239163084314,3.776700539505718e-05
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,25,59,B3,L1,L,False,59,True,L1,True,0.7220472779244813,False,0.7131209373474121,0.7220472779244813,0.2552109909780005,0.018955433499562174,0.0024647505820898,0.00023272230008413515,0.000409181527808187,0.0006078000104166518,5.738861264225518e-05,1.3063811121437015e-05,1.3907537934812342e-06
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,26,60,C4,L2,L,False,60,True,R2,False,0.0361031361098271,False,0.6524908542633057,0.008480685900104168,0.0361031361098271,0.005508981357153691,0.0006104125337318454,3.29217987185114e-05,0.011116975532127435,0.8176053266523792,0.10631216663194318,0.013281601536619714,0.0009477919473952311
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,27,59,B3,L2,L,False,59,True,L2,True,0.9292666695742747,False,0.6534106731414795,0.012359138485212426,0.9292666695742747,0.05429302402849074,0.003722500975967327,0.00024521883764389284,9.230730719613575e-05,1.6153730710519408e-05,4.1460290748604305e-06,7.13303007590771e-07,1.277284218629619e-07
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,28,64,E4,R4,R,False,64,True,R3,False,0.34120275022514857,False,0.7349598407745361,0.0025287997393276043,0.02376286141675603,0.0015039935203515669,0.00012101072720133202,1.0977845497768274e-05,0.034060008242757414,0.09258470148345277,0.3943791691740584,0.34120275022514857,0.10984572762544853
P02,14,B,alpha,1799551287-α-7,P02-T14-Bα,29,59,B3,L2,L,False,59,True,L2,True,0.890812781367258,False,0.79538893699646,0.0023006879933004116,0.890812781367258,0.0987048696850274,0.0043585275545255904,0.00013975481452867367,0.0021316671625378246,0.0011643165744046739,0.00029883439660660616,8.308710891505998e-05,5.473342895779369e-06
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,0,62,D4,R3,R,False,62,True,R3,True,0.523547285036331,False,0.8706800937652588,0.0010685551108493962,0.00367159932690582,0.00020610435743782324,1.4707868607866236e-05,1.0084178626419982e-06,0.008504771432816324,0.1938428856516704,0.523547285036331,0.2548378220931524,0.014305260704366272
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,1,64,E4,R3,R,False,64,True,R3,True,0.5027397149497935,False,0.7853598594665527,0.0026809154878866632,0.00753367381410702,0.0005595529112733568,4.5021407196610335e-05,2.1535940381231643e-06,0.03055055380118539,0.22573975589035783,0.5027397149497935,0.20200327878350288,0.028145379360658546
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,2,60,C4,L4,L,False,60,True,L4,True,0.711209205394836,False,0.6950819492340088,0.0006112728876617433,0.021546756341439585,0.22295425760777957,0.711209205394836,0.04324867631969149,0.0002178999262545698,0.00015365685570712585,5.0135127322542985e-05,7.06195486732895e-06,1.0775844400560644e-06
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,3,57,A3,L4,L,False,57,True,L4,True,0.7914526737459948,False,0.5360801219940186,0.00020535689997180378,0.015858066102812096,0.15979153898687634,0.7914526737459948,0.03264336882289493,3.4754908819131794e-05,1.082247903751016e-05,2.777705878330926e-06,5.176920888125764e-07,1.2265562628982972e-07
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,4,60,C4,R3,R,False,60,True,R3,True,0.47968045777172674,False,0.5566399097442627,0.006164262772109718,0.034230606447978845,0.002754181133602387,0.0001317459501728763,5.814015317260026e-06,0.004478034657313686,0.39272914242823687,0.47968045777172674,0.0761816156570951,0.0036441391664466367
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,5,65,F4,R2,R,False,65,True,R2,True,0.82266617698753,False,0.6312661170959473,5.604614269923775e-05,9.754421672810474e-05,1.124929860073168e-05,8.696241084987371e-07,2.193450700477052e-08,0.08254197269032605,0.82266617698753,0.08757981080549013,0.006770334542391714,0.00027597375761874974
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,6,64,E4,R4,R,False,64,True,R3,False,0.30801617220252253,False,0.5707151889801025,0.00016781423106591208,0.00045391391600020506,4.11781414291209e-05,3.7355967107118105e-06,1.4630051771043846e-07,0.011590111628399926,0.25789177711917327,0.39156529719770816,0.30801617220252253,0.030269853666472356
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,7,59,B3,L5,L,False,59,True,L5,True,0.8141320970547857,False,0.7547769546508789,0.0003514151917427933,0.0025931692470704225,0.018212763403994282,0.16437043558304806,0.8141320970547857,0.00014301364157468497,0.0001383626190610959,4.167402000621497e-05,1.4729877487240565e-05,2.3393612293938236e-06
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,8,52,E3,L3,L,False,52,True,L3,True,0.6644950160548775,False,0.7044391632080078,0.0006268412799394394,0.13389134680122042,0.6644950160548775,0.1922943705454376,0.008691910260214479,1.5836178626951627e-07,2.2918692473190652e-07,9.894240723911246e-08,2.5394635115645798e-08,3.1725571537031966e-09
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,9,57,A3,L2,L,False,57,True,L2,True,0.9535800035928212,False,0.5240259170532227,0.00325510107271732,0.9535800035928212,0.04045633833198215,0.002271006957403291,0.00018265603281584182,9.448434396001815e-05,0.0001086333668479421,3.996398228859323e-05,1.0675790476421245e-05,1.1365286871860764e-06
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,10,60,C4,R5,R,False,60,True,R4,False,0.17418472421763187,False,0.5632100105285645,0.00038788181564957693,0.005813113824279979,0.0006188554035192052,8.717099491817128e-05,7.013743971081554e-06,0.005524828016212377,0.039651007972673645,0.23987461984330263,0.5338507841678415,0.17418472421763187
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,11,64,E4,R4,R,False,64,True,R2,False,0.18575175094993515,False,0.4378817081451416,5.205384945395334e-05,4.0131693707781396e-05,3.94388543703967e-06,4.92710444536265e-07,3.6595367739283506e-08,0.021421843161333318,0.38161456608679906,0.38161456608679906,0.18575175094993515,0.029500614980722456
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,12,60,C4,L3,L,False,60,True,L3,True,0.7824706624284262,False,0.5453109741210938,0.00037607660972424904,0.13952941854103978,0.7824706624284262,0.06295728179203731,0.0032580951619695714,0.002977550905222952,0.006439535625065089,0.0016527762167493074,0.0003206056004224111,1.7997119343007086e-05
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,13,59,B3,L4,L,False,59,True,L4,True,0.7088789561095395,False,0.5979099273681641,0.00027429772183795953,0.023001645788162713,0.2254862320988166,0.7088789561095395,0.03951770087803028,0.0012637352817472902,0.0011316591012787052,0.0003692374991485096,7.162470570021108e-05,4.9108157381783536e-06
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,14,62,D4,R4,R,False,62,True,R4,True,0.44623573096198843,False,0.5768311023712158,0.00015180774847238707,0.00148749605570685,0.0001903001640058129,2.194638944753352e-05,2.838244713883723e-06,0.008173092507550116,0.09439879705714048,0.39577558938360674,0.44623573096198843,0.05356240148736774
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,15,57,A3,L1,L,False,57,True,L1,True,0.6827549144000034,False,0.5215051174163818,0.6827549144000034,0.23434436375236692,0.04493638965577224,0.009137433408431032,0.0014293439985122729,0.004345236572647622,0.015478677915271516,0.00570081901125888,0.0017170536893502159,0.00015576759638588636
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,16,60,C4,L2,L,False,60,True,L2,True,0.6936866386614022,False,0.48926496505737305,0.003682759634392842,0.6936866386614022,0.05152258881285602,0.0032609557564322986,0.00011789278481968613,0.02176955136255486,0.1776578916852155,0.03893993494246523,0.008864196776118837,0.0004975895837425237
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,17,64,E4,R2,R,False,64,True,R2,True,0.6479238605982698,False,0.4782578945159912,0.00012451499570368584,9.383411313309248e-05,4.8623821364199e-06,6.580518636370332e-07,1.13214443267938e-07,0.07179201013260482,0.6479238605982698,0.23835786775853499,0.03940029053935379,0.0023019882139565665
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,18,60,C4,R1,R,False,60,True,R1,True,0.8074319379135979,False,0.5479001998901367,0.005503512362641461,0.007198399892212285,0.0006028172260763722,8.491188256912239e-05,1.582536516739881e-05,0.8074319379135979,0.1630176967824322,0.01420876125492788,0.0017751035586571363,0.00016103376171812807
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,19,57,A3,L5,L,False,57,True,L5,True,0.8625070130162971,False,0.6595790386199951,0.00015966131586435481,0.00227970642362377,0.013540955022977277,0.12149137588680281,0.8625070130162971,1.880507941601092e-05,1.9495499652481273e-06,4.263897516070428e-07,8.608660615806784e-08,2.1228695714616366e-08
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,20,62,D4,R3,R,False,62,True,R3,True,0.40575062153446123,False,0.5031201839447021,0.0007200586505648519,0.0008570480778437481,0.00015346829787442958,2.4373440057427095e-05,3.7191457960218736e-06,0.012500126174406368,0.22478532054046327,0.40575062153446123,0.34575787200977104,0.009447392128761492
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,21,65,F4,R2,R,False,65,True,R2,True,0.46264788096487214,False,0.9645388126373291,9.099238396005133e-06,6.078278579114799e-06,5.090146542630227e-07,7.16990004251611e-08,8.2686959023398e-09,0.07347654564866202,0.46264788096487214,0.42707782153981194,0.035764874354632076,0.0010171109926962144
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,22,62,D4,R3,R,False,62,True,R3,True,0.4621520897269968,False,0.6166431903839111,0.0003322773887629154,0.00034503619150180146,3.25783942124022e-05,3.7571072557709988e-06,3.146322804941075e-07,0.01809967596184576,0.34928703549545176,0.4621520897269968,0.16334981989104128,0.006397415210651171
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,23,64,E4,R4,R,False,64,True,R3,True,0.41152246431536194,False,0.523517370223999,5.4451529745280165e-05,4.5043058548045185e-05,3.925991335499488e-06,5.755776630476563e-07,5.615325842178766e-08,0.011661232961248253,0.11377819730607594,0.41152246431536194,0.41152246431536194,0.05141158879140172
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,24,59,B3,L3,L,False,59,True,L3,True,0.6546687173046669,False,0.520470142364502,0.000729153747405373,0.2529875268844262,0.6546687173046669,0.07858095227358565,0.0028409239466196928,0.0032258668432419784,0.0058364885048490045,0.0008221185545168615,0.00029058165221916934,1.7670288469187e-05
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,25,60,C4,L5,L,False,60,True,L5,True,0.866443233355496,False,0.7108550071716309,0.0010169765629997553,0.003812881368388512,0.014031305898877515,0.10400059231239231,0.866443233355496,0.005974437341677683,0.003612487504377132,0.000890828450856392,0.0002027861292994821,1.4471075635236492e-05
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,26,60,C4,R5,R,False,60,True,R4,False,0.30431491668014504,False,0.5330758094787598,0.0014210558955412601,0.0007851056968095596,8.358117826197682e-05,1.044181433607631e-05,1.2042035021649767e-06,0.012298420601063662,0.03784321789126127,0.13137595196726218,0.5118661040718168,0.30431491668014504
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,27,64,E4,R3,R,False,64,True,R3,True,0.5499501270381864,False,1.086216926574707,0.0010413702198190911,0.0009137736334632274,0.0001236658134988946,1.5449596322127217e-05,2.5538010955199443e-06,0.009182484548746615,0.19438244724547288,0.5499501270381864,0.22810991497255448,0.016278213130840765
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,28,59,B3,L3,L,False,59,True,L3,True,0.6550333753595361,False,0.6057698726654053,0.000647061580227381,0.15485135842443662,0.6550333753595361,0.17498253852437987,0.008711867608695684,0.001543368281138696,0.0033357121309265884,0.0007295598944843478,0.00015330684993258538,1.1851346242218411e-05
P02,15,C,beta,1799551287-β-3,P02-T15-Cβ,29,55,G3,L4,L,False,55,True,L4,True,0.708656771010984,False,0.6967551708221436,0.0008524811126304543,0.04270189624503293,0.19703301555977137,0.708656771010984,0.050570646859072976,9.027195695466582e-05,8.073131848870691e-05,1.1371686041193228e-05,2.5886243234436965e-06,2.2562670014654756e-07
P02,16,C,gamma,1799551287-γ-2,P02-T16-Cγ,0,65,F4,R1,R,False,65,True,R1,True,0.881326587616674,False,0.6217951774597168,1.9107788995849837e-05,1.899287131394534e-05,2.882018052201514e-06,4.2052333453854353e-07,4.73774108283245e-08,0.881326587616674,0.11010431760720361,0.007253094883661216,0.0011519178607323501,0.0001226314526213143
P02,16,C,gamma,1799551287-γ-2,P02-T16-Cγ,1,48,C3,L4,L,False,48,True,L2,False,0.06491643974597858,False,0.7766590118408203,0.010564775448841263,0.45654649913466977,0.45654649913466977,0.06491643974597858,0.011425786469777252,4.1350231244883475e-11,1.655944099243535e-11,6.09187789840859e-12,1.6273556419304682e-12,4.3472414081292576e-13
P02,16,C,gamma,1799551287-γ-2,P02-T16-Cγ,2,53,F3,L1,L,False,53,True,L1,True,0.8039500646784328,False,0.5779168605804443,0.8039500646784328,0.14208478275639289,0.042092757165928786,0.009909535879581214,0.001961783647385107,5.329490174334e-07,4.086394643422361e-07,1.0916202670222655e-07,2.1175254556257367e-08,3.946516385296318e-09
